"phase","cards","order","outcomeArray","response","answer","AmyResponse","BenResponse","corAnswer","round","subj","outcome","cards_iso","RT","points","exp_time","number","inference_level","should_know","numRound","age","gender"
9,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","88","False","False","False",1,197,0,"A8AAA8",6.441,3,35.1,25,2,4,2,43,1
9,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","True","88","","","True",2,197,0,"A8AAA8",32.14,3,35.1,25,2,4,2,43,1
10,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","AA","False","False","False",1,197,0,"AAA8A8",3.446,3,35.1,25,3,10,3,43,1
10,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","AA","","","False",2,197,0,"AAA8A8",21.108,3,35.1,25,3,10,3,43,1
1,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,198,0,"AAA8A8",119.3,5,32.4,16,3,10,3,34,2
1,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,198,0,"AAA8A8",86.2,5,32.4,16,3,10,3,34,2
2,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","False","A8","False","False","False",1,198,1,"A8AA88",16.16,5,32.4,16,1,4,2,34,2
2,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","True","A8","","","True",2,198,1,"A8AA88",3.273,5,32.4,16,1,4,2,34,2
3,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","False","AA","False","False","False",1,198,1,"AA88A8",51.586,5,32.4,16,2,5,2,34,2
3,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","True","AA","","True","True",2,198,1,"AA88A8",56.457,5,32.4,16,2,5,2,34,2
4,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,198,0,"A8A8A8",24.297,5,32.4,16,3,10,3,34,2
4,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,198,0,"A8A8A8",60.605,5,32.4,16,3,10,3,34,2
5,"AAAA88","Amy,Ben,You","[[False, True, True]]","True","AA","False","True","True",1,198,1,"AAAA88",5.437,5,32.4,16,1,3,1,34,2
6,"A8A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,198,0,"A8A8AA",16.316,5,32.4,16,4,10,3,34,2
6,"A8A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,198,0,"A8A8AA",37.47,5,32.4,16,4,10,3,34,2
6,"A8A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,198,0,"A8A8AA",3.028,5,32.4,16,4,10,3,34,2
7,"88AAAA","Ben,You,Amy","[[False, True]]","True","88","","False","True",1,198,1,"AA8888",5.643,5,32.4,16,0,1,1,34,2
8,"A888A8","You,Amy,Ben","[[False, False, False], [True]]","False","AA","False","False","False",1,198,0,"A8AAA8",7.105,5,32.4,16,2,4,2,34,2
8,"A888A8","You,Amy,Ben","[[False, False, False], [True]]","True","AA","","","True",2,198,0,"A8AAA8",86.973,5,32.4,16,2,4,2,34,2
9,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,198,0,"AAA888",15.473,5,32.4,16,4,10,3,34,2
9,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,198,0,"AAA888",13.032,5,32.4,16,4,10,3,34,2
9,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,198,0,"AAA888",2.818,5,32.4,16,4,10,3,34,2
10,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","False","88","True","False","False",1,198,1,"AA88AA",12.575,5,32.4,16,1,4,2,34,2
10,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","True","88","","True","True",2,198,1,"AA88AA",14.56,5,32.4,16,1,4,2,34,2
1,"8888AA","Ben,You,Amy","[[True, True]]","True","88","","True","True",1,199,1,"AAAA88",35.014,2,26,25,1,2,1,31,1
2,"88AAAA","Amy,Ben,You","[[False, False, True]]","True","88","False","False","True",1,199,1,"AA8888",5.826,2,26,25,0,1,1,31,1
3,"88A8AA","Ben,You,Amy","[[False, False, True], [True, True]]","False","A8","True","False","False",1,199,0,"AAA888",37.837,2,26,25,2,4,2,31,1
3,"88A8AA","Ben,You,Amy","[[False, False, True], [True, True]]","True","A8","","True","True",2,199,0,"AAA888",20.039,2,26,25,2,4,2,31,1
4,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,199,0,"A8A8A8",3.896,2,26,25,3,5,2,31,1
4,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,199,0,"A8A8A8",3.107,2,26,25,3,5,2,31,1
5,"88AAA8","You,Amy,Ben","[[False, False, True], [True]]","False","","False","True","False",1,199,0,"AA88A8",7.254,2,26,25,2,4,2,31,1
5,"88AAA8","You,Amy,Ben","[[False, False, True], [True]]","False","","","","True",2,199,0,"AA88A8",7.819,2,26,25,2,4,2,31,1
6,"A8AA88","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,199,0,"A8AA88",3.581,2,26,25,1,4,2,31,1
6,"A8AA88","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,199,0,"A8AA88",2.991,2,26,25,1,4,2,31,1
7,"A8A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,199,0,"A8A8AA",20.278,2,26,25,4,10,3,31,1
7,"A8A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,199,0,"A8A8AA",13.944,2,26,25,4,10,3,31,1
7,"A8A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,199,0,"A8A8AA",5.697,2,26,25,4,10,3,31,1
8,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","AA","False","False","False",1,199,0,"AAA8A8",3.126,2,26,25,3,10,3,31,1
8,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","AA","False","True","False",2,199,0,"AAA8A8",28.594,2,26,25,3,10,3,31,1
8,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","AA","False","True","False",3,199,0,"AAA8A8",35.656,2,26,25,3,10,3,31,1
9,"88AA88","You,Amy,Ben","[[False, True, True], [True]]","False","","True","True","False",1,199,0,"AA88AA",4.048,2,26,25,1,3,2,31,1
9,"88AA88","You,Amy,Ben","[[False, True, True], [True]]","False","","","","True",2,199,0,"AA88AA",3.518,2,26,25,1,3,2,31,1
10,"A888A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","False","False",1,199,0,"A8AAA8",18.507,2,26,25,4,10,3,31,1
1,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,200,0,"A8A8A8",6.42,2,25.3,33,3,5,2,34,0
1,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,200,0,"A8A8A8",32.114,2,25.3,33,3,5,2,34,0
2,"AA88AA","Amy,Ben,You","[[True, True, True]]","True","A8","True","True","True",1,200,0,"AA88AA",278.712,2,25.3,33,1,2,1,34,0
3,"A888AA","Ben,You,Amy","[[False, False, False], [False, True]]","True","A8","","False","False",1,200,0,"A8AA88",12.247,2,25.3,33,1,4,2,34,0
4,"88AAAA","Ben,You,Amy","[[False, True]]","True","88","","False","True",1,200,1,"AA8888",4.047,2,25.3,33,0,1,1,34,0
5,"AA88A8","You,Amy,Ben","[[False, False, True], [True]]","False","","False","True","False",1,200,0,"AA88A8",2.589,2,25.3,33,2,4,2,34,0
5,"AA88A8","You,Amy,Ben","[[False, False, True], [True]]","False","","","","True",2,200,0,"AA88A8",5.258,2,25.3,33,2,4,2,34,0
6,"AAA8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,200,0,"AAA8A8",44.042,2,25.3,33,3,10,3,34,0
6,"AAA8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,200,0,"AAA8A8",19.801,2,25.3,33,3,10,3,34,0
7,"8888AA","Ben,You,Amy","[[True, True]]","False","","","True","True",1,200,0,"AAAA88",6.041,2,25.3,33,1,2,1,34,0
8,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","False","A8","False","False","False",1,200,1,"A8A8AA",19.661,2,25.3,33,4,6,2,34,0
8,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","A8","True","False","True",2,200,1,"A8A8AA",36.08,2,25.3,33,4,6,2,34,0
9,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,200,0,"A8AAA8",6.181,2,25.3,33,2,4,2,34,0
9,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,200,0,"A8AAA8",24.285,2,25.3,33,2,4,2,34,0
10,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","AA","False","False","False",1,200,0,"AAA888",2.803,2,25.3,33,4,10,3,34,0
10,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","AA","","","False",2,200,0,"AAA888",7.317,2,25.3,33,4,10,3,34,0
1,"88AAA8","Ben,You,Amy","[[False, False, False], [True, True]]","True","88","","False","False",1,201,0,"AA88A8",80.613,1,44.5,35,2,5,2,27,1
2,"8888AA","Ben,You,Amy","[[True, True]]","False","","","True","True",1,201,0,"AAAA88",50.124,1,44.5,35,1,2,1,27,1
3,"88AAAA","You,Amy,Ben","[[True]]","True","88","","","True",1,201,1,"AA8888",5.866,1,44.5,35,0,1,1,27,1
4,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,201,0,"A8A8A8",5.88,1,44.5,35,3,10,3,27,1
4,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,201,0,"A8A8A8",14.633,1,44.5,35,3,10,3,27,1
5,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,201,0,"A8AAA8",52.33,1,44.5,35,2,4,2,27,1
5,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,201,0,"A8AAA8",18.937,1,44.5,35,2,4,2,27,1
6,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","AA","","","False",1,201,0,"AAA888",19.969,1,44.5,35,4,10,3,27,1
7,"A8AA88","Amy,Ben,You","[[False, False, True]]","False","","False","False","True",1,201,0,"A8AA88",8.276,1,44.5,35,1,3,1,27,1
8,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","True","A8","","False","False",1,201,0,"AA88AA",31.959,1,44.5,35,1,4,2,27,1
9,"AAA8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","False","False",1,201,0,"AAA8A8",27.836,1,44.5,35,3,10,3,27,1
10,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","False","88","False","False","False",1,201,0,"A8A8AA",68.39,1,44.5,35,4,6,2,27,1
10,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","88","True","False","True",2,201,0,"A8A8AA",22.794,1,44.5,35,4,6,2,27,1
1,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,202,0,"A8A8A8",23.972,3,36.9,28,3,5,2,54,0
1,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,202,0,"A8A8A8",16.242,3,36.9,28,3,5,2,54,0
2,"A888A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,202,0,"A8AAA8",29.008,3,36.9,28,2,5,2,54,0
2,"A888A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,202,0,"A8AAA8",12.057,3,36.9,28,2,5,2,54,0
3,"A8A8AA","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,202,0,"A8A8AA",24.018,3,36.9,28,2,4,2,54,0
3,"A8A8AA","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,202,0,"A8A8AA",16.096,3,36.9,28,2,4,2,54,0
4,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","88","False","False","False",1,202,0,"AAA8A8",19.032,3,36.9,28,3,10,3,54,0
4,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","88","True","False","False",2,202,0,"AAA8A8",17.706,3,36.9,28,3,10,3,54,0
4,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","88","","","False",3,202,0,"AAA8A8",5.497,3,36.9,28,3,10,3,54,0
5,"8888AA","Amy,Ben,You","[[False, True, True]]","True","88","False","True","True",1,202,1,"AAAA88",22.223,3,36.9,28,1,3,1,54,0
6,"88AA88","You,Amy,Ben","[[False, True, True], [True]]","False","","True","True","False",1,202,0,"AA88AA",23.033,3,36.9,28,1,3,2,54,0
6,"88AA88","You,Amy,Ben","[[False, True, True], [True]]","False","","","","True",2,202,0,"AA88AA",23.78,3,36.9,28,1,3,2,54,0
7,"A8AA88","Amy,Ben,You","[[False, False, True]]","True","A8","False","False","True",1,202,1,"A8AA88",64.437,3,36.9,28,1,3,1,54,0
8,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",1,202,0,"AAA888",26.071,3,36.9,28,4,10,3,54,0
9,"AA88A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,202,0,"AA88A8",25.476,3,36.9,28,4,10,3,54,0
9,"AA88A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,202,0,"AA88A8",46.736,3,36.9,28,4,10,3,54,0
10,"AA8888","Amy,Ben,You","[[False, False, True]]","True","AA","False","False","True",1,202,1,"AA8888",14.874,3,36.9,28,0,1,1,54,0
1,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","False","88","False","True","False",1,203,1,"AAAA88",3.832,8,38.1,1,1,4,2,49,1
1,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","True","88","","","True",2,203,1,"AAAA88",3.04,8,38.1,1,1,4,2,49,1
2,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,203,0,"A8A8AA",2.857,8,38.1,1,2,4,2,49,1
2,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,203,0,"A8A8AA",364.68,8,38.1,1,2,4,2,49,1
3,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","False","A8","False","False","False",1,203,1,"A8AA88",4.064,8,38.1,1,1,4,2,49,1
3,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","True","A8","","","True",2,203,1,"A8AA88",7.144,8,38.1,1,1,4,2,49,1
4,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","False","False","False",1,203,1,"AAA8A8",4.808,8,38.1,1,3,10,3,49,1
4,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","True","True","False",2,203,1,"AAA8A8",376.2,8,38.1,1,3,10,3,49,1
4,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","","True","False",3,203,1,"AAA8A8",2.343,8,38.1,1,3,10,3,49,1
5,"AA88A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","AA","False","False","False",1,203,0,"AA88A8",74.192,8,38.1,1,4,10,3,49,1
5,"AA88A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","AA","False","True","False",2,203,0,"AA88A8",160.728,8,38.1,1,4,10,3,49,1
6,"AAA888","Amy,Ben,You","[[False, False, False], [True, True, True]]","False","AA","False","False","False",1,203,1,"AAA888",21.696,8,38.1,1,4,6,2,49,1
6,"AAA888","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","AA","True","True","True",2,203,1,"AAA888",20.968,8,38.1,1,4,6,2,49,1
7,"88AAAA","Ben,You,Amy","[[False, True]]","True","88","","False","True",1,203,1,"AA8888",3.017,8,38.1,1,0,1,1,49,1
8,"A888A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","A8","False","False","False",1,203,1,"A8AAA8",13.248,8,38.1,1,2,5,2,49,1
8,"A888A8","Ben,You,Amy","[[False, False, False], [False, True]]","True","A8","","False","True",2,203,1,"A8AAA8",45.232,8,38.1,1,2,5,2,49,1
9,"AA88AA","Amy,Ben,You","[[True, True, True]]","True","AA","True","True","True",1,203,1,"AA88AA",23.168,8,38.1,1,1,2,1,49,1
10,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","False","False","False",1,203,1,"A8A8A8",3.145,8,38.1,1,3,10,3,49,1
10,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","True","False","False",2,203,1,"A8A8A8",6.304,8,38.1,1,3,10,3,49,1
10,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","","","False",3,203,1,"A8A8A8",35.464,8,38.1,1,3,10,3,49,1
1,"AAAA88","Ben,You,Amy","[[True, True]]","True","AA","","True","True",1,204,1,"AAAA88",20.362,3,15.6,43,1,2,1,43,1
2,"A8AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,204,0,"A8AAA8",36.855,3,15.6,43,4,10,3,43,1
2,"A8AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,204,0,"A8AAA8",78.403,3,15.6,43,4,10,3,43,1
3,"88AAA8","You,Amy,Ben","[[False, False, True], [True]]","False","","False","True","False",1,204,0,"AA88A8",8.262,3,15.6,43,2,4,2,43,1
3,"88AAA8","You,Amy,Ben","[[False, False, True], [True]]","False","","","","True",2,204,0,"AA88A8",36.026,3,15.6,43,2,4,2,43,1
4,"A8A8AA","Ben,You,Amy","[[False, False, False], [False, True]]","False","88","False","False","False",1,204,0,"A8A8AA",9.027,3,15.6,43,2,4,2,43,1
4,"A8A8AA","Ben,You,Amy","[[False, False, False], [False, True]]","True","88","","False","True",2,204,0,"A8A8AA",14.458,3,15.6,43,2,4,2,43,1
5,"88AA88","Amy,Ben,You","[[True, True, True]]","False","","True","True","True",1,204,0,"AA88AA",24.083,3,15.6,43,1,2,1,43,1
6,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","False","88","False","False","False",1,204,1,"AAA888",1.755,3,15.6,43,4,6,2,43,1
6,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","88","True","True","True",2,204,1,"AAA888",2.622,3,15.6,43,4,6,2,43,1
7,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,204,0,"A8A8A8",2.98,3,15.6,43,3,5,2,43,1
7,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,204,0,"A8A8A8",2.351,3,15.6,43,3,5,2,43,1
8,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,204,0,"A8AA88",3.676,3,15.6,43,1,4,2,43,1
8,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,204,0,"A8AA88",6.45,3,15.6,43,1,4,2,43,1
9,"88AAAA","Ben,You,Amy","[[False, True]]","True","88","","False","True",1,204,1,"AA8888",2.091,3,15.6,43,0,1,1,43,1
10,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,204,0,"AAA8A8",5.772,3,15.6,43,3,10,3,43,1
10,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",2,204,0,"AAA8A8",23.255,3,15.6,43,3,10,3,43,1
1,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","False","False","False",1,205,1,"AAA8A8",3.823,6,18.4,75,3,10,3,23,1
1,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","True","True","False",2,205,1,"AAA8A8",5.781,6,18.4,75,3,10,3,23,1
1,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","","True","False",3,205,1,"AAA8A8",2.799,6,18.4,75,3,10,3,23,1
2,"A8AAA8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,205,0,"A8AAA8",6.591,6,18.4,75,2,5,2,23,1
2,"A8AAA8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,205,0,"A8AAA8",6.67,6,18.4,75,2,5,2,23,1
3,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","False","A8","False","False","False",1,205,1,"A8AA88",3.104,6,18.4,75,1,4,2,23,1
3,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","True","A8","","","True",2,205,1,"A8AA88",24.536,6,18.4,75,1,4,2,23,1
4,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,205,0,"A8A8A8",21.261,6,18.4,75,3,5,2,23,1
